,first_name,last_name,full_name,language,country
26320,吉田,篤司,"['吉田', '篤司']",Japanese,Italy
26321,伊藤,翔太,"['伊藤', '翔太']",Japanese,Italy
26322,廣川,春香,"['廣川', '春香']",Japanese,Italy
26323,小泉,淳,"['小泉', '淳']",Japanese,Italy
26324,山岸,さゆり,"['山岸', 'さゆり']",Japanese,Italy
26325,井高,裕太,"['井高', '裕太']",Japanese,Italy
26326,渚,浩,"['渚', '浩']",Japanese,Italy
26327,宇野,春香,"['宇野', '春香']",Japanese,Italy
26328,若松,美加子,"['若松', '美加子']",Japanese,Italy
26329,大垣,七夏,"['大垣', '七夏']",Japanese,Italy
26330,山田,亮介,"['山田', '亮介']",Japanese,Italy
26331,坂本,里佳,"['坂本', '里佳']",Japanese,Italy
26332,青山,拓真,"['青山', '拓真']",Japanese,Italy
26333,村山,涼平,"['村山', '涼平']",Japanese,Italy
26334,浜田,学,"['浜田', '学']",Japanese,Italy
26335,佐々木,真綾,"['佐々木', '真綾']",Japanese,Italy
26336,笹田,千代,"['笹田', '千代']",Japanese,Italy
26337,藤本,美加子,"['藤本', '美加子']",Japanese,Italy
26338,高橋,修平,"['高橋', '修平']",Japanese,Italy
26339,井高,聡太郎,"['井高', '聡太郎']",Japanese,Italy
26340,山口,千代,"['山口', '千代']",Japanese,Italy
26341,三宅,英樹,"['三宅', '英樹']",Japanese,Italy
26342,鈴木,陽子,"['鈴木', '陽子']",Japanese,Italy
26343,津田,直樹,"['津田', '直樹']",Japanese,Italy
26344,鈴木,さゆり,"['鈴木', 'さゆり']",Japanese,Italy
26345,伊藤,洋介,"['伊藤', '洋介']",Japanese,Italy
26346,村山,英樹,"['村山', '英樹']",Japanese,Italy
26347,原田,太一,"['原田', '太一']",Japanese,Italy
26348,廣川,さゆり,"['廣川', 'さゆり']",Japanese,Italy
26349,松本,里佳,"['松本', '里佳']",Japanese,Italy
26350,若松,くみ子,"['若松', 'くみ子']",Japanese,Italy
26351,佐々木,美加子,"['佐々木', '美加子']",Japanese,Italy
26352,笹田,春香,"['笹田', '春香']",Japanese,Italy
26353,三宅,直子,"['三宅', '直子']",Japanese,Italy
26354,野村,里佳,"['野村', '里佳']",Japanese,Italy
26355,渡辺,花子,"['渡辺', '花子']",Japanese,Italy
26356,中津川,直人,"['中津川', '直人']",Japanese,Italy
26357,渚,七夏,"['渚', '七夏']",Japanese,Italy
26358,江古田,裕美子,"['江古田', '裕美子']",Japanese,Italy
26359,廣川,さゆり,"['廣川', 'さゆり']",Japanese,Italy
26360,村山,太郎,"['村山', '太郎']",Japanese,Italy
26361,小泉,知実,"['小泉', '知実']",Japanese,Italy
26362,小泉,篤司,"['小泉', '篤司']",Japanese,Italy
26363,杉山,七夏,"['杉山', '七夏']",Japanese,Italy
26364,山口,京助,"['山口', '京助']",Japanese,Italy
26365,斉藤,治,"['斉藤', '治']",Japanese,Italy
26366,加納,美加子,"['加納', '美加子']",Japanese,Italy
26367,田辺,淳,"['田辺', '淳']",Japanese,Italy
26368,江古田,和也,"['江古田', '和也']",Japanese,Italy
26369,廣川,修平,"['廣川', '修平']",Japanese,Italy
26370,若松,陽子,"['若松', '陽子']",Japanese,Italy
26371,笹田,桃子,"['笹田', '桃子']",Japanese,Italy
26372,津田,花子,"['津田', '花子']",Japanese,Italy
26373,鈴木,幹,"['鈴木', '幹']",Japanese,Italy
26374,田辺,修平,"['田辺', '修平']",Japanese,Italy
26375,斉藤,加奈,"['斉藤', '加奈']",Japanese,Italy
26376,吉田,翔太,"['吉田', '翔太']",Japanese,Italy
26377,佐々木,翔太,"['佐々木', '翔太']",Japanese,Italy
26378,小泉,篤司,"['小泉', '篤司']",Japanese,Italy
26379,山岸,明美,"['山岸', '明美']",Japanese,Italy
26380,高橋,舞,"['高橋', '舞']",Japanese,Italy
26381,西之園,晃,"['西之園', '晃']",Japanese,Italy
26382,井高,学,"['井高', '学']",Japanese,Italy
26383,小泉,学,"['小泉', '学']",Japanese,Italy
26384,工藤,舞,"['工藤', '舞']",Japanese,Italy
26385,加納,千代,"['加納', '千代']",Japanese,Italy
26386,小泉,淳,"['小泉', '淳']",Japanese,Italy
26387,野村,裕樹,"['野村', '裕樹']",Japanese,Italy
26388,笹田,知実,"['笹田', '知実']",Japanese,Italy
26389,村山,幹,"['村山', '幹']",Japanese,Italy
26390,青山,陽子,"['青山', '陽子']",Japanese,Italy
26391,桐山,亮介,"['桐山', '亮介']",Japanese,Italy
26392,中津川,舞,"['中津川', '舞']",Japanese,Italy
26393,杉山,和也,"['杉山', '和也']",Japanese,Italy
26394,加藤,香織,"['加藤', '香織']",Japanese,Italy
26395,中村,直子,"['中村', '直子']",Japanese,Italy
26396,斉藤,裕美子,"['斉藤', '裕美子']",Japanese,Italy
26397,山口,美加子,"['山口', '美加子']",Japanese,Italy
26398,大垣,洋介,"['大垣', '洋介']",Japanese,Italy
26399,坂本,あすか,"['坂本', 'あすか']",Japanese,Italy
26400,津田,真綾,"['津田', '真綾']",Japanese,Italy
26401,山岸,七夏,"['山岸', '七夏']",Japanese,Italy
26402,井上,真綾,"['井上', '真綾']",Japanese,Italy
26403,若松,陽一,"['若松', '陽一']",Japanese,Italy
26404,松本,直子,"['松本', '直子']",Japanese,Italy
26405,村山,香織,"['村山', '香織']",Japanese,Italy
26406,杉山,直子,"['杉山', '直子']",Japanese,Italy
26407,工藤,裕太,"['工藤', '裕太']",Japanese,Italy
26408,斉藤,里佳,"['斉藤', '里佳']",Japanese,Italy
26409,田辺,直子,"['田辺', '直子']",Japanese,Italy
26410,大垣,さゆり,"['大垣', 'さゆり']",Japanese,Italy
26411,吉本,裕美子,"['吉本', '裕美子']",Japanese,Italy
26412,吉本,美加子,"['吉本', '美加子']",Japanese,Italy
26413,江古田,七夏,"['江古田', '七夏']",Japanese,Italy
26414,近藤,香織,"['近藤', '香織']",Japanese,Italy
26415,原田,香織,"['原田', '香織']",Japanese,Italy
26416,山田,智也,"['山田', '智也']",Japanese,Italy
26417,坂本,花子,"['坂本', '花子']",Japanese,Italy
26418,吉本,翼,"['吉本', '翼']",Japanese,Italy
26419,吉本,真綾,"['吉本', '真綾']",Japanese,Italy
26420,野村,裕樹,"['野村', '裕樹']",Japanese,Italy
26421,西之園,京助,"['西之園', '京助']",Japanese,Italy
26422,江古田,里佳,"['江古田', '里佳']",Japanese,Italy
26423,中津川,零,"['中津川', '零']",Japanese,Italy
26424,江古田,京助,"['江古田', '京助']",Japanese,Italy
26425,笹田,太一,"['笹田', '太一']",Japanese,Italy
26426,山口,裕美子,"['山口', '裕美子']",Japanese,Italy
26427,渡辺,春香,"['渡辺', '春香']",Japanese,Italy
26428,三宅,英樹,"['三宅', '英樹']",Japanese,Italy
26429,中津川,明美,"['中津川', '明美']",Japanese,Italy
26430,小林,修平,"['小林', '修平']",Japanese,Italy
26431,小林,健一,"['小林', '健一']",Japanese,Italy
26432,江古田,涼平,"['江古田', '涼平']",Japanese,Italy
26433,浜田,裕太,"['浜田', '裕太']",Japanese,Italy
26434,喜嶋,春香,"['喜嶋', '春香']",Japanese,Italy
26435,津田,千代,"['津田', '千代']",Japanese,Italy
26436,宇野,裕太,"['宇野', '裕太']",Japanese,Italy
26437,原田,康弘,"['原田', '康弘']",Japanese,Italy
26438,廣川,稔,"['廣川', '稔']",Japanese,Italy
26439,小林,知実,"['小林', '知実']",Japanese,Italy
26440,山口,直樹,"['山口', '直樹']",Japanese,Italy
26441,斉藤,陽子,"['斉藤', '陽子']",Japanese,Italy
26442,小泉,陽子,"['小泉', '陽子']",Japanese,Italy
26443,青山,健一,"['青山', '健一']",Japanese,Italy
26444,若松,翔太,"['若松', '翔太']",Japanese,Italy
26445,村山,浩,"['村山', '浩']",Japanese,Italy
26446,笹田,裕美子,"['笹田', '裕美子']",Japanese,Italy
26447,松本,千代,"['松本', '千代']",Japanese,Italy
26448,浜田,拓真,"['浜田', '拓真']",Japanese,Italy
26449,吉田,智也,"['吉田', '智也']",Japanese,Italy
26450,宮沢,直子,"['宮沢', '直子']",Japanese,Italy
26451,吉田,淳,"['吉田', '淳']",Japanese,Italy
26452,井高,陽子,"['井高', '陽子']",Japanese,Italy
26453,伊藤,千代,"['伊藤', '千代']",Japanese,Italy
26454,廣川,和也,"['廣川', '和也']",Japanese,Italy
26455,中津川,零,"['中津川', '零']",Japanese,Italy
26456,宇野,春香,"['宇野', '春香']",Japanese,Italy
26457,廣川,舞,"['廣川', '舞']",Japanese,Italy
26458,田中,くみ子,"['田中', 'くみ子']",Japanese,Italy
26459,廣川,幹,"['廣川', '幹']",Japanese,Italy
26460,渚,千代,"['渚', '千代']",Japanese,Italy
26461,若松,直樹,"['若松', '直樹']",Japanese,Italy
26462,若松,春香,"['若松', '春香']",Japanese,Italy
26463,木村,知実,"['木村', '知実']",Japanese,Italy
26464,山口,晃,"['山口', '晃']",Japanese,Italy
26465,宇野,七夏,"['宇野', '七夏']",Japanese,Italy
26466,青山,直人,"['青山', '直人']",Japanese,Italy
26467,吉田,陽子,"['吉田', '陽子']",Japanese,Italy
26468,桐山,涼平,"['桐山', '涼平']",Japanese,Italy
26469,西之園,太郎,"['西之園', '太郎']",Japanese,Italy
26470,斉藤,浩,"['斉藤', '浩']",Japanese,Italy
26471,青田,里佳,"['青田', '里佳']",Japanese,Italy
26472,吉本,翔太,"['吉本', '翔太']",Japanese,Italy
26473,中村,翔太,"['中村', '翔太']",Japanese,Italy
26474,鈴木,舞,"['鈴木', '舞']",Japanese,Italy
26475,桐山,明美,"['桐山', '明美']",Japanese,Italy
26476,笹田,千代,"['笹田', '千代']",Japanese,Italy
26477,近藤,里佳,"['近藤', '里佳']",Japanese,Italy
26478,山岸,裕太,"['山岸', '裕太']",Japanese,Italy
26479,加納,春香,"['加納', '春香']",Japanese,Italy
26480,吉本,直子,"['吉本', '直子']",Japanese,Italy
26481,原田,加奈,"['原田', '加奈']",Japanese,Italy
26482,田中,翔太,"['田中', '翔太']",Japanese,Italy
26483,高橋,浩,"['高橋', '浩']",Japanese,Italy
26484,喜嶋,くみ子,"['喜嶋', 'くみ子']",Japanese,Italy
26485,野村,千代,"['野村', '千代']",Japanese,Italy
26486,近藤,直樹,"['近藤', '直樹']",Japanese,Italy
26487,吉田,拓真,"['吉田', '拓真']",Japanese,Italy
26488,山本,康弘,"['山本', '康弘']",Japanese,Italy
26489,小泉,さゆり,"['小泉', 'さゆり']",Japanese,Italy
26490,中島,くみ子,"['中島', 'くみ子']",Japanese,Italy
26491,中津川,充,"['中津川', '充']",Japanese,Italy
26492,佐藤,美加子,"['佐藤', '美加子']",Japanese,Italy
26493,田辺,美加子,"['田辺', '美加子']",Japanese,Italy
26494,杉山,和也,"['杉山', '和也']",Japanese,Italy
26495,佐々木,涼平,"['佐々木', '涼平']",Japanese,Italy
26496,喜嶋,香織,"['喜嶋', '香織']",Japanese,Italy
26497,山口,拓真,"['山口', '拓真']",Japanese,Italy
26498,浜田,英樹,"['浜田', '英樹']",Japanese,Italy
26499,廣川,香織,"['廣川', '香織']",Japanese,Italy
26500,佐々木,幹,"['佐々木', '幹']",Japanese,Italy
26501,高橋,加奈,"['高橋', '加奈']",Japanese,Italy
26502,浜田,聡太郎,"['浜田', '聡太郎']",Japanese,Italy
26503,中村,千代,"['中村', '千代']",Japanese,Italy
26504,工藤,加奈,"['工藤', '加奈']",Japanese,Italy
26505,近藤,翼,"['近藤', '翼']",Japanese,Italy
26506,木村,幹,"['木村', '幹']",Japanese,Italy
26507,田辺,桃子,"['田辺', '桃子']",Japanese,Italy
26508,藤本,裕太,"['藤本', '裕太']",Japanese,Italy
26509,江古田,晃,"['江古田', '晃']",Japanese,Italy
26510,西之園,太一,"['西之園', '太一']",Japanese,Italy
26511,宮沢,春香,"['宮沢', '春香']",Japanese,Italy
26512,佐藤,七夏,"['佐藤', '七夏']",Japanese,Italy
26513,石田,花子,"['石田', '花子']",Japanese,Italy
26514,渡辺,拓真,"['渡辺', '拓真']",Japanese,Italy
26515,江古田,翔太,"['江古田', '翔太']",Japanese,Italy
26516,渡辺,結衣,"['渡辺', '結衣']",Japanese,Italy
26517,吉田,陽一,"['吉田', '陽一']",Japanese,Italy
26518,青田,千代,"['青田', '千代']",Japanese,Italy
26519,大垣,直人,"['大垣', '直人']",Japanese,Italy
26520,青山,里佳,"['青山', '里佳']",Japanese,Italy
26521,宇野,拓真,"['宇野', '拓真']",Japanese,Italy
26522,井高,太郎,"['井高', '太郎']",Japanese,Italy
26523,渚,治,"['渚', '治']",Japanese,Italy
26524,藤本,あすか,"['藤本', 'あすか']",Japanese,Italy
26525,江古田,花子,"['江古田', '花子']",Japanese,Italy
26526,田辺,花子,"['田辺', '花子']",Japanese,Italy
26527,喜嶋,健一,"['喜嶋', '健一']",Japanese,Italy
26528,宇野,加奈,"['宇野', '加奈']",Japanese,Italy
26529,吉本,修平,"['吉本', '修平']",Japanese,Italy
26530,中津川,直子,"['中津川', '直子']",Japanese,Italy
26531,江古田,舞,"['江古田', '舞']",Japanese,Italy
26532,佐々木,舞,"['佐々木', '舞']",Japanese,Italy
26533,西之園,涼平,"['西之園', '涼平']",Japanese,Italy
26534,斉藤,真綾,"['斉藤', '真綾']",Japanese,Italy
26535,山岸,健一,"['山岸', '健一']",Japanese,Italy
26536,吉本,聡太郎,"['吉本', '聡太郎']",Japanese,Italy
26537,田中,翔太,"['田中', '翔太']",Japanese,Italy
26538,斉藤,陽一,"['斉藤', '陽一']",Japanese,Italy
26539,鈴木,美加子,"['鈴木', '美加子']",Japanese,Italy
26540,佐藤,知実,"['佐藤', '知実']",Japanese,Italy
26541,喜嶋,さゆり,"['喜嶋', 'さゆり']",Japanese,Italy
26542,加納,直子,"['加納', '直子']",Japanese,Italy
26543,井高,直人,"['井高', '直人']",Japanese,Italy
26544,中村,治,"['中村', '治']",Japanese,Italy
26545,津田,直人,"['津田', '直人']",Japanese,Italy
26546,中村,零,"['中村', '零']",Japanese,Italy
26547,小泉,真綾,"['小泉', '真綾']",Japanese,Italy
26548,吉田,真綾,"['吉田', '真綾']",Japanese,Italy
26549,桐山,知実,"['桐山', '知実']",Japanese,Italy
26550,山本,陽子,"['山本', '陽子']",Japanese,Italy
26551,加藤,学,"['加藤', '学']",Japanese,Italy
26552,佐々木,翼,"['佐々木', '翼']",Japanese,Italy
26553,宮沢,充,"['宮沢', '充']",Japanese,Italy
26554,笹田,太郎,"['笹田', '太郎']",Japanese,Italy
26555,斉藤,裕太,"['斉藤', '裕太']",Japanese,Italy
26556,吉田,幹,"['吉田', '幹']",Japanese,Italy
26557,加藤,亮介,"['加藤', '亮介']",Japanese,Italy
26558,三宅,直人,"['三宅', '直人']",Japanese,Italy
26559,山岸,花子,"['山岸', '花子']",Japanese,Italy
26560,杉山,舞,"['杉山', '舞']",Japanese,Italy
26561,浜田,零,"['浜田', '零']",Japanese,Italy
26562,高橋,稔,"['高橋', '稔']",Japanese,Italy
26563,坂本,千代,"['坂本', '千代']",Japanese,Italy
26564,吉本,あすか,"['吉本', 'あすか']",Japanese,Italy
26565,木村,くみ子,"['木村', 'くみ子']",Japanese,Italy
26566,青山,幹,"['青山', '幹']",Japanese,Italy
26567,喜嶋,花子,"['喜嶋', '花子']",Japanese,Italy
26568,鈴木,太郎,"['鈴木', '太郎']",Japanese,Italy
26569,西之園,淳,"['西之園', '淳']",Japanese,Italy
26570,津田,春香,"['津田', '春香']",Japanese,Italy
26571,青田,舞,"['青田', '舞']",Japanese,Italy
26572,井上,充,"['井上', '充']",Japanese,Italy
26573,井上,直樹,"['井上', '直樹']",Japanese,Italy
26574,田辺,くみ子,"['田辺', 'くみ子']",Japanese,Italy
26575,吉本,健一,"['吉本', '健一']",Japanese,Italy
26576,吉田,春香,"['吉田', '春香']",Japanese,Italy
26577,渡辺,晃,"['渡辺', '晃']",Japanese,Italy
26578,喜嶋,翔太,"['喜嶋', '翔太']",Japanese,Italy
26579,杉山,さゆり,"['杉山', 'さゆり']",Japanese,Italy
26580,松本,篤司,"['松本', '篤司']",Japanese,Italy
26581,石田,花子,"['石田', '花子']",Japanese,Italy
26582,廣川,春香,"['廣川', '春香']",Japanese,Italy
26583,松本,康弘,"['松本', '康弘']",Japanese,Italy
26584,加藤,亮介,"['加藤', '亮介']",Japanese,Italy
26585,吉本,里佳,"['吉本', '里佳']",Japanese,Italy
26586,笹田,陽一,"['笹田', '陽一']",Japanese,Italy
26587,田辺,充,"['田辺', '充']",Japanese,Italy
26588,西之園,陽子,"['西之園', '陽子']",Japanese,Italy
26589,津田,稔,"['津田', '稔']",Japanese,Italy
26590,浜田,健一,"['浜田', '健一']",Japanese,Italy
26591,井上,加奈,"['井上', '加奈']",Japanese,Italy
26592,西之園,亮介,"['西之園', '亮介']",Japanese,Italy
26593,田辺,康弘,"['田辺', '康弘']",Japanese,Italy
26594,吉田,京助,"['吉田', '京助']",Japanese,Italy
26595,小泉,香織,"['小泉', '香織']",Japanese,Italy
26596,井上,香織,"['井上', '香織']",Japanese,Italy
26597,江古田,幹,"['江古田', '幹']",Japanese,Italy
26598,小林,春香,"['小林', '春香']",Japanese,Italy
26599,近藤,加奈,"['近藤', '加奈']",Japanese,Italy
26600,石田,裕美子,"['石田', '裕美子']",Japanese,Italy
26601,津田,亮介,"['津田', '亮介']",Japanese,Italy
26602,若松,亮介,"['若松', '亮介']",Japanese,Italy
26603,津田,千代,"['津田', '千代']",Japanese,Italy
26604,井高,零,"['井高', '零']",Japanese,Italy
26605,田中,舞,"['田中', '舞']",Japanese,Italy
26606,浜田,淳,"['浜田', '淳']",Japanese,Italy
26607,大垣,千代,"['大垣', '千代']",Japanese,Italy
26608,近藤,裕美子,"['近藤', '裕美子']",Japanese,Italy
26609,石田,春香,"['石田', '春香']",Japanese,Italy
26610,宇野,聡太郎,"['宇野', '聡太郎']",Japanese,Italy
26611,原田,舞,"['原田', '舞']",Japanese,Italy
26612,鈴木,晃,"['鈴木', '晃']",Japanese,Italy
26613,若松,香織,"['若松', '香織']",Japanese,Italy
26614,木村,くみ子,"['木村', 'くみ子']",Japanese,Italy
26615,杉山,明美,"['杉山', '明美']",Japanese,Italy
26616,浜田,春香,"['浜田', '春香']",Japanese,Italy
26617,吉本,太一,"['吉本', '太一']",Japanese,Italy
26618,田中,桃子,"['田中', '桃子']",Japanese,Italy
26619,西之園,結衣,"['西之園', '結衣']",Japanese,Italy
26620,青山,陽子,"['青山', '陽子']",Japanese,Italy
26621,高橋,太一,"['高橋', '太一']",Japanese,Italy
26622,原田,直子,"['原田', '直子']",Japanese,Italy
26623,青田,篤司,"['青田', '篤司']",Japanese,Italy
26624,山本,加奈,"['山本', '加奈']",Japanese,Italy
26625,杉山,淳,"['杉山', '淳']",Japanese,Italy
26626,加藤,花子,"['加藤', '花子']",Japanese,Italy
26627,青田,春香,"['青田', '春香']",Japanese,Italy
26628,吉本,幹,"['吉本', '幹']",Japanese,Italy
26629,山本,翔太,"['山本', '翔太']",Japanese,Italy
26630,井上,舞,"['井上', '舞']",Japanese,Italy
26631,桐山,七夏,"['桐山', '七夏']",Japanese,Italy
26632,渚,英樹,"['渚', '英樹']",Japanese,Italy
26633,三宅,篤司,"['三宅', '篤司']",Japanese,Italy
26634,井高,学,"['井高', '学']",Japanese,Italy
26635,井高,くみ子,"['井高', 'くみ子']",Japanese,Italy
26636,中津川,淳,"['中津川', '淳']",Japanese,Italy
26637,村山,舞,"['村山', '舞']",Japanese,Italy
26638,渡辺,京助,"['渡辺', '京助']",Japanese,Italy
26639,加納,千代,"['加納', '千代']",Japanese,Italy
26640,井高,直人,"['井高', '直人']",Japanese,Italy
26641,宮沢,くみ子,"['宮沢', 'くみ子']",Japanese,Italy
26642,杉山,直子,"['杉山', '直子']",Japanese,Italy
26643,中津川,結衣,"['中津川', '結衣']",Japanese,Italy
26644,原田,直樹,"['原田', '直樹']",Japanese,Italy
26645,井高,さゆり,"['井高', 'さゆり']",Japanese,Italy
26646,坂本,翼,"['坂本', '翼']",Japanese,Italy
26647,三宅,洋介,"['三宅', '洋介']",Japanese,Italy
26648,井高,洋介,"['井高', '洋介']",Japanese,Italy
26649,鈴木,直子,"['鈴木', '直子']",Japanese,Italy
26650,青山,さゆり,"['青山', 'さゆり']",Japanese,Italy
26651,宇野,治,"['宇野', '治']",Japanese,Italy
26652,小林,陽一,"['小林', '陽一']",Japanese,Italy
26653,近藤,康弘,"['近藤', '康弘']",Japanese,Italy
26654,渚,真綾,"['渚', '真綾']",Japanese,Italy
26655,原田,加奈,"['原田', '加奈']",Japanese,Italy
26656,中津川,拓真,"['中津川', '拓真']",Japanese,Italy
26657,加納,直子,"['加納', '直子']",Japanese,Italy
26658,鈴木,直樹,"['鈴木', '直樹']",Japanese,Italy
26659,津田,真綾,"['津田', '真綾']",Japanese,Italy
26660,渡辺,知実,"['渡辺', '知実']",Japanese,Italy
26661,西之園,明美,"['西之園', '明美']",Japanese,Italy
26662,小林,修平,"['小林', '修平']",Japanese,Italy
